Date,ProductName,MonthlySales
2020-10-08,laptops,146605.02006581303
2020-10-12,laptops,158780.35993633428
2020-10-14,laptops,166374.46996135416
2020-10-16,laptops,77959.48444546542
2020-10-19,laptops,40536.44645026113
2020-10-20,laptops,127870.86350362556
2020-10-23,laptops,86337.16018898218
2020-10-25,laptops,43281.211967714036
2020-10-27,laptops,-5785.020371486434
2020-10-27,laptops,150691.13696240744
2020-10-29,laptops,41653.28337271711
2020-10-30,laptops,124576.51641057071
2020-10-31,laptops,100149.0846052966
2020-11-01,laptops,83845.15363548012
2020-11-06,laptops,62203.16693592296
2020-11-06,laptops,161050.5131512407
2020-11-08,laptops,109868.70673366074
2020-11-09,laptops,112008.2911420055
2020-11-11,laptops,52297.763328137145
2020-11-11,laptops,167385.22852871008
2020-11-14,laptops,103393.76586922519
2020-11-14,laptops,166193.89631546714
2020-11-16,laptops,158176.72729358528
2020-11-17,laptops,155141.93045183044
2020-11-27,laptops,41691.09004577521
2020-11-28,laptops,11176.17736391061
2020-11-28,laptops,142499.42601822325
2020-11-29,laptops,83640.39477062135
2020-12-02,laptops,75136.0121167355
2020-12-06,laptops,84699.47769235053
2020-12-08,laptops,88504.47810211791
2020-12-09,laptops,109912.11955129691
2020-12-10,laptops,48461.852684761194
2020-12-10,laptops,38407.825127295924
2020-12-14,laptops,127777.60478360843
2020-12-19,laptops,127173.022982346
2020-12-19,laptops,47310.476666159055
2020-12-21,laptops,110510.04079546889
2020-12-22,laptops,-27245.080252025702
2020-12-25,laptops,111054.12418649993
2020-12-25,laptops,135611.18178032385
2020-12-26,laptops,27813.184112158397
2020-12-26,laptops,38984.99341272972
2020-12-27,laptops,64442.539800698636
2020-12-28,laptops,42263.03165230319
2020-12-28,laptops,66914.65632683664
2020-12-28,laptops,93825.32147040065
2020-12-31,laptops,28610.62274655078
2021-01-03,laptops,74334.23094650982
2021-01-08,laptops,100975.03712733854
2021-01-09,laptops,64491.15611121163
2021-01-09,laptops,143140.26356399176
2021-01-10,laptops,54796.15003123696
2021-01-16,laptops,48824.50940708684
2021-01-17,laptops,148161.01462676056
2021-01-17,laptops,134784.16410757063
2021-01-18,laptops,51213.84112986145
2021-01-21,laptops,-16530.778089198033
2021-01-21,laptops,86494.24598117678
2021-01-25,laptops,4056.4346475441394
2021-01-25,laptops,90416.73033906073
2021-01-26,laptops,101815.88771331942
2021-01-27,laptops,187157.742620411
2021-01-31,laptops,49293.61365525712
2021-02-01,laptops,130411.15907192678
2021-02-03,laptops,134025.04476601369
2021-02-04,laptops,129523.34536159276
2021-02-06,laptops,45836.15865812304
2021-02-06,laptops,74946.10280732092
2021-02-07,laptops,125903.00317790045
2021-02-08,laptops,52065.764312319676
2021-02-09,laptops,108608.01601118216
2021-02-10,laptops,35713.41106341386
2021-02-11,laptops,38976.500536360974
2021-02-13,laptops,68831.69014525908
2021-02-14,laptops,96814.99314013771
2021-02-21,laptops,23055.45464868787
2021-02-24,laptops,145191.9824942115
2021-02-25,laptops,70827.25557403141
2021-02-26,laptops,185865.1415226382
2021-02-26,laptops,86826.05359350475
2021-02-27,laptops,-5367.803938553319
2021-02-27,laptops,192323.49773829218
2021-02-27,laptops,62975.59482080249
2021-02-28,laptops,148178.37063406216
2021-03-03,laptops,137705.07655113374
2021-03-04,laptops,126385.30653853461
2021-03-07,laptops,39159.75646915097
2021-03-10,laptops,87110.50618228689
2021-03-11,laptops,-31071.202652848555
2021-03-12,laptops,-24214.801880593484
2021-03-13,laptops,209539.1490931027
2021-03-14,laptops,133176.84312160654
2021-03-15,laptops,75057.57877993966
2021-03-20,laptops,90448.3170839049
2021-03-20,laptops,135185.14139166288
2021-03-23,laptops,105983.22855862194
2021-03-23,laptops,140221.52865139578
2021-03-24,laptops,161167.1225864917
2021-03-26,laptops,173643.53803645668
2021-03-26,laptops,185172.79152185068
2021-03-31,laptops,30629.34053368496
2021-04-01,laptops,140670.0831193892
2021-04-02,laptops,107679.15527985779
2021-04-03,laptops,190576.75916279157
2021-04-06,laptops,183944.8225590162
2021-04-09,laptops,138220.31451217274
2021-04-10,laptops,94727.71470939279
2021-04-11,laptops,53638.446717744846
2021-04-12,laptops,115376.20064950324
2021-04-13,laptops,87771.31892369415
2021-04-17,laptops,61943.09574672808
2021-04-18,laptops,110512.23797805469
2021-04-18,laptops,95730.94150122197
2021-04-18,laptops,151345.28360741847
2021-04-19,laptops,88743.15163542691
2021-04-20,laptops,120858.36417458282
2021-04-21,laptops,45519.102771119346
2021-04-21,laptops,132718.23226896283
2021-04-23,laptops,175314.42982501857
2021-05-01,laptops,111280.57174002813
2021-05-03,laptops,70074.53833837553
2021-05-03,laptops,80528.62300017741
2021-05-05,laptops,112057.70481426461
2021-05-06,laptops,73184.83862563968
2021-05-07,laptops,68786.66979889227
2021-05-11,laptops,170438.079993851
2021-05-13,laptops,45015.2049558969
2021-05-16,laptops,124868.52231172816
2021-05-19,laptops,110223.1271866728
2021-05-20,laptops,70176.31690289704
2021-05-24,laptops,119823.55736593019
2021-05-25,laptops,35635.361597237956
2021-05-25,laptops,127098.78918252749
2021-05-26,laptops,172080.04727020446
2021-05-26,laptops,127321.69622433647
2021-05-28,laptops,160194.0474025248
2021-05-29,laptops,138426.91928676926
2021-05-31,laptops,102646.80572671007
2021-06-02,laptops,95573.33371113769
2021-06-02,laptops,142500.86626051064
2021-06-02,laptops,19016.50673685041
2021-06-03,laptops,219581.06541806366
2021-06-05,laptops,50380.87877321265
2021-06-08,laptops,138017.53251604072
2021-06-10,laptops,133942.50545128033
2021-06-11,laptops,80510.1889035789
2021-06-13,laptops,109783.39031706417
2021-06-14,laptops,103630.6430810838
2021-06-14,laptops,87493.87627022168
2021-06-15,laptops,141242.9057247208
2021-06-17,laptops,202628.60049194182
2021-06-21,laptops,55021.69483072134
2021-06-25,laptops,142679.08878822604
2021-06-25,laptops,27362.02833476822
2021-06-26,laptops,90001.7681640318
2021-07-01,laptops,68144.48714092978
2021-07-04,laptops,146496.92142412436
2021-07-04,laptops,93319.20673590126
2021-07-05,laptops,92879.00741759775
2021-07-08,laptops,115902.41129217562
2021-07-09,laptops,64744.4168584071
2021-07-10,laptops,70038.261992016
2021-07-11,laptops,120497.0998298483
2021-07-12,laptops,-13284.809440122079
2021-07-13,laptops,62218.574427258674
2021-07-14,laptops,54650.723831246454
2021-07-15,laptops,128041.36428899376
2021-07-17,laptops,112897.28459341565
2021-07-18,laptops,49405.16517451468
2021-07-26,laptops,49421.02713229875
2021-07-29,laptops,166481.77604026723
2021-08-01,laptops,107126.0367716336
2021-08-01,laptops,88151.3080710976
2021-08-02,laptops,152265.38045020498
2021-08-03,laptops,107221.30693479626
2021-08-06,laptops,76163.83453186022
2021-08-08,laptops,105174.63693902158
2021-08-13,laptops,31288.346618729516
2021-08-15,laptops,-38539.32214159941
2021-08-18,laptops,-17073.429561198645
2021-08-19,laptops,138052.6895407971
2021-08-19,laptops,80928.80556159647
2021-08-20,laptops,75305.57359813171
2021-08-22,laptops,118131.60751825495
2021-08-23,laptops,65051.670148685924
2021-08-24,laptops,75993.69930187453
2021-08-29,laptops,119606.37467678284
2021-08-29,laptops,215331.57253927254
2021-08-31,laptops,132776.96380971925
2021-08-31,laptops,92972.40959030404
2021-09-01,laptops,63478.85912913211
2021-09-02,laptops,60144.3648328554
2021-09-03,laptops,81152.33602232173
2021-09-04,laptops,83899.91297251282
2021-09-04,laptops,156968.0016526148
2021-09-04,laptops,52729.25452732605
2021-09-04,laptops,24559.20476458293
2021-09-04,laptops,98211.89329318104
2021-09-05,laptops,154109.85117660454
2021-09-05,laptops,55967.80645630623
2021-09-06,laptops,135878.66480973156
2021-09-07,laptops,102982.93785613259
2021-09-07,laptops,82073.85812222774
2021-09-07,laptops,24318.667429364657
2021-09-10,laptops,76272.25098996505
2021-09-12,laptops,149156.08297264203
2021-09-13,laptops,79406.66864264505
2021-09-14,laptops,71466.41824041173
2021-09-16,laptops,38380.68112100246
2021-09-16,laptops,79631.24354021424
2021-09-17,laptops,148738.37552199204
2021-09-17,laptops,96896.8868244199
2021-09-21,laptops,44372.03663215628
2021-09-26,laptops,83506.44765657329
2021-09-27,laptops,102459.2277458563
2021-09-29,laptops,154248.14727435284
2021-10-01,laptops,84915.6013914361
2021-10-02,laptops,122811.16813828745
2021-10-03,laptops,68237.62645337972
2021-10-06,laptops,181779.90276453848
2021-10-09,laptops,109046.49202202934
2021-10-10,laptops,76972.12751051338
2021-10-11,laptops,39295.37086205449
2021-10-13,laptops,25364.681704046216
2021-10-17,laptops,149254.39856793082
2021-10-18,laptops,181728.47546288
2021-10-18,laptops,109377.69689100827
2021-10-18,laptops,79816.40887295414
2021-10-20,laptops,30022.926042743526
2021-10-21,laptops,77880.7508908627
2021-10-22,laptops,94329.46847944448
2021-10-28,laptops,65884.3550905713
2021-10-30,laptops,90089.91776355993
2021-11-01,laptops,70404.23706833403
2021-11-03,laptops,14143.221396619037
2021-11-04,laptops,63796.54637843785
2021-11-05,laptops,101417.73708313002
2021-11-07,laptops,91282.80371101748
2021-11-07,laptops,178692.9318623894
2021-11-08,laptops,128752.57705245238
2021-11-08,laptops,151615.15380675037
2021-11-11,laptops,153867.45828907774
2021-11-12,laptops,57167.92040993093
2021-11-12,laptops,44318.7548193344
2021-11-14,laptops,72704.9875803039
2021-11-21,laptops,33784.737681336264
2021-11-26,laptops,66760.23101014686
2021-11-26,laptops,145381.80076429812
2021-11-27,laptops,92428.46129456158
2021-12-02,laptops,98667.47866008546
2021-12-04,laptops,110278.605406504
2021-12-05,laptops,185339.29123163057
2021-12-06,laptops,129571.01697901968
2021-12-08,laptops,110993.30271880931
2021-12-13,laptops,26814.660683520502
2021-12-14,laptops,118692.49584857727
2021-12-14,laptops,97995.3180008112
2021-12-16,laptops,60470.505098297
2021-12-16,laptops,46018.58205665744
2021-12-17,laptops,57895.28974284758
2021-12-17,laptops,147878.16229775187
2021-12-17,laptops,119807.73823339639
2021-12-18,laptops,110430.00263167653
2021-12-24,laptops,158974.4695664311
2021-12-26,laptops,54055.73241763192
2021-12-28,laptops,118566.95112512869
2021-12-30,laptops,73089.03013215786
2022-01-03,laptops,131887.15370063146
2022-01-06,laptops,207975.08680631415
2022-01-08,laptops,145777.56360485128
2022-01-08,laptops,55615.84296749861
2022-01-09,laptops,177834.59697757085
2022-01-09,laptops,65855.76578414282
2022-01-10,laptops,63909.6727407536
2022-01-10,laptops,89830.79408314954
2022-01-11,laptops,129712.44916698456
2022-01-11,laptops,89882.82087605863
2022-01-13,laptops,40922.496159176466
2022-01-15,laptops,71604.24091256726
2022-01-16,laptops,36105.148016938794
2022-01-16,laptops,145773.59501913283
2022-01-19,laptops,184672.21196120896
2022-01-20,laptops,156558.6275982297
2022-01-20,laptops,164765.35718706678
2022-01-22,laptops,-17194.68883981744
2022-01-23,laptops,130245.08279212266
2022-01-24,laptops,136876.90238760388
2022-01-24,laptops,67412.23633583343
2022-01-26,laptops,81646.6240700963
2022-01-30,laptops,108986.24826666965
2022-02-01,laptops,21606.91644153956
2022-02-04,laptops,-16807.715020400516
2022-02-04,laptops,119132.37960773088
2022-02-07,laptops,162815.48162368315
2022-02-08,laptops,26437.422050733298
2022-02-10,laptops,164004.44571202446
2022-02-12,laptops,152406.34886133065
2022-02-13,laptops,85507.55163763637
2022-02-13,laptops,73520.0340893285
2022-02-16,laptops,64568.822003504654
2022-02-17,laptops,115598.14063099411
2022-02-17,laptops,133885.5249012956
2022-02-18,laptops,136789.462555395
2022-02-19,laptops,79800.54555384743
2022-02-22,laptops,122237.11970369914
2022-02-23,laptops,68135.16603111311
2022-02-27,laptops,192850.87662277173
2022-03-02,laptops,129007.88304456246
2022-03-03,laptops,118736.26517963925
2022-03-04,laptops,14100.382813042763
2022-03-08,laptops,32914.446751219075
2022-03-10,laptops,142493.6793404873
2022-03-17,laptops,40804.934237043155
2022-03-19,laptops,148223.86857848757
2022-03-21,laptops,37048.15437431207
2022-03-22,laptops,94113.88816303728
2022-03-22,laptops,181147.53205279345
2022-03-23,laptops,160093.26747609174
2022-03-24,laptops,107761.68691234711
2022-03-25,laptops,155619.02685517695
2022-03-26,laptops,199948.15823276096
2022-03-30,laptops,118365.65824469767
2022-04-02,laptops,100944.27041708944
2022-04-03,laptops,195328.54543602123
2022-04-04,laptops,78343.99066884386
2022-04-05,laptops,43939.06041828494
2022-04-07,laptops,75459.43707825358
2022-04-07,laptops,102789.7481040449
2022-04-11,laptops,103881.1317833261
2022-04-11,laptops,16731.603442087715
2022-04-14,laptops,186807.62286791936
2022-04-18,laptops,176334.13897573212
2022-04-19,laptops,63994.16816400794
2022-04-20,laptops,185898.55137076668
2022-04-21,laptops,92825.31614167531
2022-04-23,laptops,67632.4182573641
2022-04-23,laptops,23115.372987757004
2022-04-24,laptops,62007.88762870994
2022-04-26,laptops,41169.32145920455
2022-05-02,laptops,32958.30065089773
2022-05-02,laptops,160261.0504118738
2022-05-03,laptops,-10127.804734171656
2022-05-03,laptops,104428.79536447511
2022-05-04,laptops,147777.07052501477
2022-05-06,laptops,56044.65899079529
2022-05-08,laptops,76544.6283795911
2022-05-09,laptops,120720.72707144385
2022-05-11,laptops,226463.48685747507
2022-05-12,laptops,151414.08441900308
2022-05-14,laptops,36648.20283213295
2022-05-16,laptops,120518.77916099496
2022-05-17,laptops,67620.38063064424
2022-05-19,laptops,126760.25985437392
2022-05-19,laptops,87424.4048176789
2022-05-20,laptops,123463.79241211797
2022-05-20,laptops,140463.73578104042
2022-05-21,laptops,125137.60240227467
2022-05-24,laptops,67616.64784109064
2022-05-24,laptops,-6270.587811108271
2022-05-25,laptops,65557.26351287807
2022-05-28,laptops,135361.63359098023
2022-05-29,laptops,126011.9801135486
2022-05-29,laptops,169782.3593013825
2022-05-30,laptops,69483.31212740332
2022-06-02,laptops,158085.65767512075
2022-06-02,laptops,151929.7455996792
2022-06-02,laptops,166821.56134815785
2022-06-04,laptops,92873.28470935773
2022-06-05,laptops,117603.68803245429
2022-06-05,laptops,106441.78291099178
2022-06-05,laptops,122311.10509791599
2022-06-07,laptops,158494.48731433807
2022-06-07,laptops,31102.337789011148
2022-06-08,laptops,122733.13217310054
2022-06-11,laptops,126927.6680877695
2022-06-12,laptops,-420.72269221824195
2022-06-12,laptops,99317.66679902397
2022-06-15,laptops,93728.62063715175
2022-06-17,laptops,197466.9965244836
2022-06-17,laptops,138362.38881313516
2022-06-20,laptops,110050.55985599157
2022-06-20,laptops,163045.29329612994
2022-06-21,laptops,117031.36731035104
2022-06-22,laptops,86704.91931421652
2022-06-23,laptops,22130.88739304192
2022-06-23,laptops,97460.1335783608
2022-06-25,laptops,102817.60836970956
2022-06-26,laptops,22134.535909069775
2022-06-27,laptops,115233.55340850765
2022-06-28,laptops,134280.75415794292
2022-06-28,laptops,38893.76431520405
2022-06-28,laptops,160712.12041648375
2022-06-29,laptops,100928.80934076381
2022-06-29,laptops,68131.80397599444
2022-06-30,laptops,239581.05695127195
2022-07-01,laptops,128241.87133529135
2022-07-02,laptops,142686.94537049686
2022-07-02,laptops,210342.91223520736
2022-07-03,laptops,101660.3119712782
2022-07-03,laptops,175699.78676683392
2022-07-05,laptops,120313.90738478595
2022-07-07,laptops,72967.04202790612
2022-07-10,laptops,110760.63645834298
2022-07-10,laptops,65277.54732568548
2022-07-12,laptops,233692.773997479
2022-07-12,laptops,96641.91166165474
2022-07-13,laptops,131914.25043277626
2022-07-16,laptops,44417.938433487805
2022-07-17,laptops,77050.97366290257
2022-07-19,laptops,76525.15735220394
2022-07-21,laptops,147548.5086445953
2022-07-23,laptops,101430.73768297359
2022-07-24,laptops,85066.39811372382
2022-07-25,laptops,52407.937942799275
2022-07-26,laptops,116584.53180572632
2022-07-29,laptops,70302.24759474379
2022-07-30,laptops,96113.548059014
2022-07-30,laptops,46250.3495990678
2022-07-31,laptops,45395.209105720125
2022-08-01,laptops,129510.9521861871
2022-08-02,laptops,119910.85473965031
2022-08-02,laptops,72719.41283058243
2022-08-04,laptops,110419.85237662212
2022-08-05,laptops,50506.52749960018
2022-08-05,laptops,18925.631701752478
2022-08-05,laptops,105817.10970254225
2022-08-08,laptops,113751.4113670016
2022-08-12,laptops,18108.833157135025
2022-08-13,laptops,-53242.539568651395
2022-08-14,laptops,35731.43956726173
2022-08-17,laptops,144088.49369614988
2022-08-19,laptops,47128.871896193974
2022-08-20,laptops,129185.74210682136
2022-08-20,laptops,81473.59015353279
2022-08-20,laptops,221221.2638460901
2022-08-21,laptops,54650.369062489015
2022-08-27,laptops,59640.09408341276
2022-08-28,laptops,106219.43666271832
2022-08-29,laptops,85339.83249062234
2022-08-29,laptops,128111.33897403684
2022-08-29,laptops,60588.790929884366
2022-08-30,laptops,20678.495090850716
2022-08-31,laptops,178620.16972752148
2022-09-02,laptops,4616.032080403677
2022-09-04,laptops,42175.8414718931
2022-09-10,laptops,66563.48671233027
2022-09-10,laptops,119680.23282780264
2022-09-11,laptops,104143.04502829039
2022-09-11,laptops,10733.870770436275
2022-09-13,laptops,100313.33010441474
2022-09-13,laptops,129302.50521133612
2022-09-14,laptops,73593.31733631056
2022-09-16,laptops,90852.09211830022
2022-09-16,laptops,30419.80012392005
2022-09-16,laptops,185023.39999291993
2022-09-18,laptops,81671.40821178928
2022-09-21,laptops,69128.39801551311
2022-09-22,laptops,148021.21036655715
2022-09-24,laptops,61775.6759732206
2022-09-25,laptops,40216.121798809414
2022-09-25,laptops,33374.31632902108
2022-09-25,laptops,95473.70458579033
2022-09-27,laptops,168120.70799359586
2022-09-27,laptops,222229.01571411532
2022-10-02,laptops,179610.51120012318
2022-10-02,laptops,45579.26429112091
2022-10-05,laptops,47713.40036735738
2022-10-07,laptops,47168.461953567305
2022-10-13,laptops,54094.00838130996
2022-10-15,laptops,103545.24041487866
2022-10-15,laptops,199834.8204510383
2022-10-15,laptops,31539.37360378932
2022-10-17,laptops,48189.989549109996
2022-10-19,laptops,57818.04078478314
2022-10-19,laptops,69628.91372478637
2022-10-21,laptops,166591.83600083398
2022-10-22,laptops,98977.01493374536
2022-10-24,laptops,40924.72118566047
2022-10-26,laptops,155567.4921940354
2022-10-27,laptops,87376.32582294155
2022-10-28,laptops,38385.62870074104
2022-11-02,laptops,175727.13504285348
2022-11-03,laptops,101919.26729158603
2022-11-03,laptops,188350.13624508158
2022-11-11,laptops,165592.1224506245
2022-11-11,laptops,85725.6432824586
2022-11-11,laptops,30536.945554505317
2022-11-12,laptops,64410.90542809725
2022-11-12,laptops,91214.83251701064
2022-11-13,laptops,108739.81828474787
2022-11-16,laptops,99374.38737188178
2022-11-19,laptops,89785.07042943155
2022-11-19,laptops,109552.6396426508
2022-11-20,laptops,104576.713003973
2022-11-22,laptops,49444.17107033207
2022-11-24,laptops,139215.69590462986
2022-11-25,laptops,89633.49178991935
2022-11-27,laptops,117540.4064366089
2022-11-29,laptops,153781.5768885485
2022-11-30,laptops,71278.77071574009
2022-12-01,laptops,115110.55632871672
2022-12-06,laptops,96236.19700801102
2022-12-09,laptops,80310.08224316612
2022-12-11,laptops,86367.00570912835
2022-12-15,laptops,105250.17957558855
2022-12-19,laptops,91491.26004554273
2022-12-19,laptops,137750.28022727356
2022-12-20,laptops,114831.85072196537
2022-12-22,laptops,84941.66710951044
2022-12-22,laptops,107046.64072769975
2022-12-23,laptops,141256.31201527332
2022-12-23,laptops,73049.11703834594
2022-12-24,laptops,117497.16821131567
2022-12-26,laptops,58047.985189486106
2022-12-27,laptops,85046.32161423618
2022-12-29,laptops,73960.93984291225
2022-12-29,laptops,66951.33048840614
2022-12-31,laptops,128245.83816372612
2023-01-04,laptops,28415.083274668137
2023-01-05,laptops,107141.76905185216
2023-01-06,laptops,164083.27950653003
2023-01-07,laptops,180063.55495816984
2023-01-08,laptops,59204.8268730957
2023-01-10,laptops,208075.53965250935
2023-01-15,laptops,103143.04205724166
2023-01-21,laptops,156903.67483650954
2023-01-23,laptops,115852.35514147008
2023-01-24,laptops,120748.06577453575
2023-01-27,laptops,166630.27592248484
2023-01-27,laptops,128095.94029845539
2023-02-02,laptops,126965.97345999102
2023-02-02,laptops,143799.2505095634
2023-02-07,laptops,155708.46183781864
2023-02-09,laptops,103774.35746845684
2023-02-10,laptops,98404.77668910433
2023-02-14,laptops,210724.27359994274
2023-02-14,laptops,30810.69045622537
2023-02-15,laptops,75115.05056391118
2023-02-17,laptops,81419.44588548709
2023-02-20,laptops,98004.96329619369
2023-02-22,laptops,106091.33559089468
2023-02-22,laptops,135263.20917452636
2023-02-22,laptops,71758.33285707279
2023-02-24,laptops,56604.00017792826
2023-02-24,laptops,177790.5360687109
2023-02-24,laptops,170990.97547149842
2023-02-27,laptops,136031.8275168483
2023-02-27,laptops,49765.96364610457
2023-02-28,laptops,75057.26164634577
2023-03-01,laptops,34302.995825205435
2023-03-08,laptops,153145.24328441295
2023-03-11,laptops,79934.28372721178
2023-03-13,laptops,96570.20855291287
2023-03-14,laptops,170109.88024925883
2023-03-14,laptops,107885.5401104492
2023-03-15,laptops,66835.02259814534
2023-03-16,laptops,108976.92860062968
2023-03-17,laptops,-5985.933049410776
2023-03-18,laptops,86795.64894761017
2023-03-19,laptops,146385.40877853992
2023-03-21,laptops,183372.27331849077
2023-03-26,laptops,125537.72465393576
2023-03-26,laptops,64426.41396807934
2023-03-29,laptops,75111.18588087686
2023-03-30,laptops,86767.74893945034
2023-03-30,laptops,112824.82750179146
2023-04-01,laptops,102998.5948690425
2023-04-01,laptops,73755.64697360744
2023-04-04,laptops,100340.77990457189
2023-04-08,laptops,43353.105015882684
2023-04-08,laptops,52353.952226597045
2023-04-13,laptops,92418.35564080026
2023-04-18,laptops,87573.55347490711
2023-04-18,laptops,123851.95202824572
2023-04-20,laptops,59000.58915109725
2023-04-20,laptops,94807.54752890114
2023-04-20,laptops,235283.4833623401
2023-04-20,laptops,102055.69465697279
2023-04-21,laptops,77046.62135179572
2023-04-22,laptops,181019.91745602805
2023-04-23,laptops,57170.0635142318
2023-04-26,laptops,99097.87391381235
2023-04-28,laptops,45491.38164031402
2023-04-29,laptops,108332.71166000058
2023-05-03,laptops,64490.0929497384
2023-05-04,laptops,90042.95196942524
2023-05-10,laptops,51252.28341443317
2023-05-11,laptops,197155.27060995912
2023-05-12,laptops,177552.12588356723
2023-05-13,laptops,92454.96054294737
2023-05-14,laptops,96322.85629963058
2023-05-18,laptops,42900.24764850841
2023-05-20,laptops,131911.65678341777
2023-05-22,laptops,152887.1886497015
2023-05-22,laptops,125655.99355347827
2023-05-24,laptops,141631.02519851632
2023-05-24,laptops,183367.85982744154
2023-05-24,laptops,126681.32741256253
2023-05-26,laptops,158113.75622445127
2023-05-26,laptops,33251.16603494349
2023-05-27,laptops,59294.70903510835
2023-05-28,laptops,122951.01328903419
2023-05-29,laptops,211337.00404098502
2023-06-01,laptops,125927.82740458866
2023-06-01,laptops,69570.87347339507
2023-06-01,laptops,69431.68369949548
2023-06-03,laptops,84558.70758488859
2023-06-04,laptops,-30309.487894998176
2023-06-08,laptops,41224.48199945961
2023-06-11,laptops,67605.36555126606
2023-06-13,laptops,100364.42106563316
2023-06-14,laptops,85622.91663310511
2023-06-14,laptops,39874.14704546159
2023-06-14,laptops,40905.70355757633
2023-06-15,laptops,138783.65387302297
2023-06-19,laptops,95850.61505418291
2023-06-25,laptops,106380.55785702771
2023-06-26,laptops,135675.41246001818
2023-06-27,laptops,83802.42901927035
2023-06-30,laptops,120492.7421099714
2023-06-30,laptops,56858.02602508442
2023-06-30,laptops,81998.24627321422
2023-06-30,laptops,88569.62045589459
2023-07-03,laptops,144953.42900677084
2023-07-04,laptops,83283.12998688666
2023-07-04,laptops,153159.7604327468
2023-07-07,laptops,152325.3009238394
2023-07-07,laptops,127040.38328124474
2023-07-07,laptops,109894.7320746014
2023-07-11,laptops,175249.87327516667
2023-07-12,laptops,34539.25097396498
2023-07-13,laptops,175019.6517082689
2023-07-15,laptops,137334.47026032212
2023-07-17,laptops,104399.24997659809
2023-07-21,laptops,124476.79880341204
2023-07-21,laptops,118909.52737471789
2023-07-22,laptops,103328.78111819687
2023-07-26,laptops,-531.1742877358456
2023-07-28,laptops,104415.86756862904
2023-07-29,laptops,135246.65735158438
2023-08-02,laptops,96013.89069604361
2023-08-07,laptops,68011.02029301875
2023-08-07,laptops,109639.68871908364
2023-08-08,laptops,58432.76628205531
2023-08-10,laptops,218664.26809824794
2023-08-10,laptops,109062.58178696125
2023-08-11,laptops,137703.92618405705
2023-08-13,laptops,99387.42031674422
2023-08-15,laptops,140515.52382267945
2023-08-20,laptops,61575.02153958466
2023-08-20,laptops,170382.19181890532
2023-08-23,laptops,82596.94740188502
2023-08-28,laptops,151498.65688353832
2023-08-29,laptops,196808.02396217396
2023-08-29,laptops,136953.5006621864
2023-08-30,laptops,40795.08237678053
2023-09-01,laptops,112859.36493364716
2023-09-02,laptops,215754.15754030037
2023-09-02,laptops,190188.62350748593
2023-09-05,laptops,119197.66570577562
2023-09-07,laptops,115402.3043749597
2023-09-09,laptops,109738.81210089009
2023-09-11,laptops,82503.70694841699
2023-09-11,laptops,104172.70087926414
2023-09-11,laptops,61363.33206510699
2023-09-13,laptops,176879.08484034456
2023-09-19,laptops,119843.02992130889
2023-09-21,laptops,91116.51298847288
2023-09-21,laptops,92474.94904835714
2023-09-24,laptops,119110.75838498988
2023-09-25,laptops,62026.60242762875
2023-09-28,laptops,125824.88598987975
2023-09-29,laptops,75871.48937040794
2023-10-04,laptops,123187.66513738202
2023-10-04,laptops,72740.02362271765
2023-10-04,laptops,75476.04417032136
2023-10-05,laptops,78290.01607623602
2023-10-08,laptops,163188.175215777
2023-10-14,laptops,110203.4278334214
2023-10-15,laptops,184303.2749858812
2023-10-17,laptops,196977.07671023416
2023-10-20,laptops,97232.83110263047
2023-10-23,laptops,88297.00417612908
2023-10-24,laptops,129742.61768790534
2023-10-25,laptops,155651.49798410787
2023-10-29,laptops,138402.9292029966
2023-11-01,laptops,66076.43069472029
2023-11-05,laptops,51806.07759169833
2023-11-06,laptops,63085.24665187384
2023-11-07,laptops,58993.85657778607
2023-11-12,laptops,88125.00311647836
2023-11-13,laptops,134980.77841621422
2023-11-17,laptops,138259.64671554594
2023-11-18,laptops,199976.83074442192
2023-11-19,laptops,45212.20470703297
2023-11-20,laptops,123319.70680527628
2023-11-24,laptops,124735.41373856895
2023-11-27,laptops,56156.49344625951
2023-11-28,laptops,96860.40471142641
2023-11-28,laptops,119983.8531432815
2023-11-29,laptops,147137.6379420272
2023-12-01,laptops,89643.86045318937
2023-12-02,laptops,66274.83511386637
2023-12-02,laptops,136146.97345160707
2023-12-07,laptops,141597.47326945906
2023-12-08,laptops,184425.62360698532
2023-12-08,laptops,92729.3124932883
2023-12-10,laptops,168047.53465440613
2023-12-11,laptops,39626.03166768254
2023-12-13,laptops,128257.89592905264
2023-12-15,laptops,116556.0272826506
2023-12-16,laptops,85818.23578685889
2023-12-24,laptops,85855.37206454689
2023-12-26,laptops,240143.98609127372
2023-12-28,laptops,73727.72586313446
2019-01-02,headphones,115326.44577669399
2019-01-04,headphones,205532.7191623071
2019-01-04,headphones,158118.45025235304
2019-01-06,headphones,119979.45877905705
2019-01-08,headphones,121642.76258981925
2019-01-10,headphones,114947.35479971845
2019-01-11,headphones,235732.75984468978
2019-01-11,headphones,69544.38956441428
2019-01-12,headphones,215375.91595995304
2019-01-15,headphones,155093.42156714242
2019-01-17,headphones,195800.1119076742
2019-01-17,headphones,70499.34440671824
2019-01-20,headphones,227714.21039386428
2019-01-27,headphones,163861.7808638996
2019-01-28,headphones,138900.0317740384
2019-01-31,headphones,151790.78768286636
2019-02-05,headphones,185209.65714225
2019-02-06,headphones,69248.4437581163
2019-02-06,headphones,198520.88039114606
